invoice_no,isolation_prediction,isolation_anomaly,isolation_score
INV014576,1,0,0.4263314767481123
INV014577,1,0,0.37252660639914265
INV014578,1,0,0.3463013234414229
INV014579,1,0,0.3625541463254286
INV014580,1,0,0.4405082942203838
INV014581,1,0,0.37919257311109866
INV014582,1,0,0.351454290725713
INV014583,1,0,0.36592586649278075
INV014584,1,0,0.4378486340771904
INV014585,-1,1,0.5052863500571485
INV014586,1,0,0.36419775596471304
INV014587,1,0,0.35063370867998633
INV014588,1,0,0.35715075721617506
INV014589,1,0,0.3574623469511536
INV014590,1,0,0.3555681120056498
INV014591,1,0,0.3627010705226291
INV014592,1,0,0.3555798732943673
INV014593,1,0,0.3912798766510519
INV014594,1,0,0.35917591691290723
INV014595,1,0,0.3468757250420731
INV014596,1,0,0.3451045986631401
INV014597,1,0,0.37402448030803476
INV014598,1,0,0.3657234587107623
INV014599,1,0,0.3719897507739098
INV014600,1,0,0.34930726615720104
INV014601,1,0,0.3574105308360862
INV014602,1,0,0.36660364123508565
INV014603,1,0,0.3526830483550029
INV014604,1,0,0.40263185444209554
INV014605,1,0,0.34223914633023383
INV014606,1,0,0.36318435330551835
INV014607,1,0,0.3372210914229651
INV014608,1,0,0.36794575832049625
INV014609,1,0,0.358266115063366
INV014610,1,0,0.4299659126093496
INV014611,1,0,0.3521006758749456
INV014612,-1,1,0.5306969348106105
INV014613,1,0,0.33738291872023224
INV014614,1,0,0.35557473437420856
INV014615,1,0,0.33855219976285866
INV014616,1,0,0.4029908808556543
INV014617,-1,1,0.519754073022117
INV014618,1,0,0.37926126845620006
INV014619,1,0,0.38185924003309146
INV014620,1,0,0.3728113514363513
INV014621,1,0,0.39516772113932613
INV014622,1,0,0.3509304335951933
INV014623,1,0,0.4137410794027331
INV014624,1,0,0.3638296464016817
INV014625,1,0,0.43790097556595375
INV014626,1,0,0.3384128568998474
INV014627,1,0,0.366176725789959
INV014628,1,0,0.3506139833061068
INV014629,1,0,0.42757680823945987
INV014630,1,0,0.3838011502190275
INV014631,1,0,0.46887744144753757
INV014632,1,0,0.39979231598848824
INV014633,1,0,0.33912547818927324
INV014634,1,0,0.3346569035532657
INV014635,1,0,0.3462158755645794
INV014636,-1,1,0.5133341799102532
INV014637,1,0,0.3501967097134961
INV014638,1,0,0.38518496604646224
INV014639,1,0,0.3763498765500111
INV014640,-1,1,0.6340852059536151
INV014641,1,0,0.42013474034843007
INV014642,1,0,0.36691959409605357
INV014643,1,0,0.3574791740093321
INV014644,1,0,0.35030849340944387
INV014645,1,0,0.39891873667051175
INV014646,1,0,0.34455474860878854
INV014647,1,0,0.38699236112088986
INV014648,1,0,0.3632220539962954
INV014649,1,0,0.34396314389619354
INV014650,1,0,0.3546281372270535
INV014651,1,0,0.33697603787612057
INV014652,1,0,0.38091441890823374
INV014653,1,0,0.44170007854597887
INV014654,1,0,0.3546072843492728
INV014655,1,0,0.3629953287164215
INV014656,1,0,0.45375403872845704
INV014657,1,0,0.3459333822340981
INV014658,1,0,0.4077939329373663
INV014659,1,0,0.40197240609324497
INV014660,1,0,0.3404246308577528
INV014661,1,0,0.35412819553291325
INV014662,1,0,0.33889953211820734
INV014663,1,0,0.3596705920935382
INV014664,-1,1,0.494565726302219
INV014665,-1,1,0.5034040979340678
INV014666,1,0,0.37246551019796514
INV014667,1,0,0.3877494251479038
INV014668,1,0,0.36943151242626754
INV014669,-1,1,0.5813666272182191
INV014670,1,0,0.4590118188686121
INV014671,1,0,0.38970265388246383
INV014672,1,0,0.34496562684508647
INV014673,-1,1,0.6120458174161668
INV014674,1,0,0.37577756355287806
INV014675,1,0,0.4134431795362388
INV014676,1,0,0.36490519909919594
INV014677,1,0,0.37685660694553524
INV014678,1,0,0.3601507672587538
INV014679,1,0,0.46023815513879685
INV014680,1,0,0.35695089718968914
INV014681,1,0,0.38221232711359676
INV014682,1,0,0.365237206901728
INV014683,1,0,0.34706935259929256
INV014684,-1,1,0.4932225571889288
INV014685,1,0,0.3464733303721572
INV014686,1,0,0.3824736988226926
INV014687,1,0,0.4233523605661697
INV014688,1,0,0.33922946851663316
INV014689,1,0,0.3957620249905302
INV014690,1,0,0.4416911246805124
INV014691,-1,1,0.4971191289335735
INV014692,1,0,0.3764825497862261
INV014693,1,0,0.3680203554670332
INV014694,-1,1,0.5825458090217112
INV014695,1,0,0.3677377960138495
INV014696,1,0,0.3456339218468371
INV014697,1,0,0.3408048116443538
INV014698,1,0,0.3424556790421623
INV014699,1,0,0.38471423787244685
INV014700,1,0,0.36155352966443854
INV014701,1,0,0.38986190002834564
INV014702,1,0,0.4379153583221684
INV014703,1,0,0.3993871580393993
INV014704,1,0,0.4101495040122035
INV014705,1,0,0.34679643454181
INV014706,1,0,0.3546249666060508
INV014707,1,0,0.35202331730496406
INV014708,-1,1,0.5302386771959211
INV014709,1,0,0.3540384843288079
INV014710,1,0,0.4424592309272942
INV014711,1,0,0.3740890635122995
INV014712,1,0,0.3696478607368323
INV014713,1,0,0.35126990080220194
INV014714,1,0,0.3642514872680665
INV014715,1,0,0.37795875272283974
INV014716,1,0,0.3831834735284831
INV014717,1,0,0.45881653461747324
INV014718,1,0,0.48806577741714197
INV014719,1,0,0.39648120768408524
INV014720,1,0,0.37488656368976386
INV014721,1,0,0.4246373456126771
INV014722,1,0,0.3651632515171132
INV014723,1,0,0.35812678770349193
INV014724,1,0,0.39152640218458223
INV014725,1,0,0.3515611570551042
INV014726,1,0,0.34644945087090045
INV014727,1,0,0.3720494815669959
INV014728,1,0,0.3406339265598763
INV014729,1,0,0.43109099838845316
INV014730,1,0,0.38568680141426587
INV014731,1,0,0.35557994838673174
INV014732,1,0,0.3782264113978971
INV014733,1,0,0.4631380283056944
INV014734,1,0,0.3464352884071217
INV014735,1,0,0.3683894951733179
INV014736,1,0,0.3698387542493596
INV014737,1,0,0.35394648538071233
INV014738,1,0,0.3429767601260078
INV014739,1,0,0.3472232047050715
INV014740,1,0,0.35558030706529686
INV014741,1,0,0.35403433606165297
INV014742,1,0,0.4307529248756691
INV014743,1,0,0.380100335725879
INV014744,-1,1,0.5548567799549893
INV014745,1,0,0.3566868922529953
INV014746,-1,1,0.4987651234210524
INV014747,1,0,0.35446381951504147
INV014748,1,0,0.4124057645734798
INV014749,1,0,0.35967673942191386
INV014750,1,0,0.4125396562034733
INV014751,1,0,0.3873153866808264
INV014752,1,0,0.40523027803258754
INV014753,1,0,0.3708850025965077
INV014754,1,0,0.3534417038532381
INV014755,1,0,0.35591304688551434
INV014756,1,0,0.4417972414022311
INV014757,1,0,0.4776016822111005
INV014758,1,0,0.42831359923206175
INV014759,1,0,0.42394403102771167
INV014760,-1,1,0.5370100795826938
INV014761,1,0,0.3493198023597115
INV014762,1,0,0.33768466896454213
INV014763,1,0,0.3686429104056708
INV014764,1,0,0.36880444103010834
INV014765,1,0,0.35084678769460126
INV014766,1,0,0.4142860892606957
INV014767,1,0,0.3743359078841781
INV014768,1,0,0.3639127463659144
INV014769,1,0,0.3768925729433406
INV014770,1,0,0.43222129276707777
INV014771,1,0,0.38740754355260293
INV014772,1,0,0.35143838923914034
INV014773,1,0,0.3462611377346661
INV014774,1,0,0.365101078545584
INV014775,1,0,0.34444796686465495
INV014776,1,0,0.44276607469808227
INV014777,1,0,0.37749373349480525
INV014778,1,0,0.35158444292489766
INV014779,1,0,0.34254045457521687
INV014780,-1,1,0.5024509782302585
INV014781,1,0,0.4188173644746718
INV014782,1,0,0.35249765703584335
INV014783,1,0,0.3580612554057075
INV014784,-1,1,0.5127596797520072
INV014785,1,0,0.3449703795348995
INV014786,1,0,0.38026003237128575
INV014787,1,0,0.46794587472407023
INV014788,1,0,0.38561069443069435
INV014789,1,0,0.36719703589039737
INV014790,1,0,0.3440278816814741
INV014791,1,0,0.3746271452623829
INV014792,1,0,0.3601026670378173
INV014793,1,0,0.38761109535869126
INV014794,1,0,0.3597455492592038
INV014795,1,0,0.3540468451118626
INV014796,1,0,0.36992087844379984
INV014797,1,0,0.3540946498794905
INV014798,1,0,0.3836869287790146
INV014799,1,0,0.4679159167269891
INV014800,1,0,0.3776838347789149
INV014801,1,0,0.429509879180803
INV014802,1,0,0.3581069422308866
INV014803,1,0,0.3380232056201151
INV014804,1,0,0.4147202647793261
INV014805,1,0,0.34790976224714826
INV014806,1,0,0.35335717175822046
INV014807,1,0,0.4168848669762985
INV014808,1,0,0.34019506753908696
INV014809,1,0,0.34970854060571976
INV014810,1,0,0.34558067921817
INV014811,1,0,0.3379030161453252
INV014812,1,0,0.34529773412266124
INV014813,1,0,0.3667786654472052
INV014814,1,0,0.36333239969943193
INV014815,1,0,0.34255075073385577
INV014816,-1,1,0.5821482169088646
INV014817,1,0,0.35398474426807874
INV014818,1,0,0.38455932049978836
INV014819,-1,1,0.5038964190958777
INV014820,1,0,0.36066223200402997
INV014821,1,0,0.3488427549013863
INV014822,1,0,0.34930467884451166
INV014823,1,0,0.3758904450775971
INV014824,1,0,0.35228351194371227
INV014825,1,0,0.3925637219836367
INV014826,1,0,0.45612021963134963
INV014827,1,0,0.38632718789396686
INV014828,1,0,0.37492322627189745
INV014829,1,0,0.3549363115214422
INV014830,1,0,0.3386323844333039
INV014831,1,0,0.37810718425320716
INV014832,1,0,0.3649789908276329
INV014833,1,0,0.38388895369343984
INV014834,1,0,0.4102423869160182
INV014835,1,0,0.3747553210774873
INV014836,1,0,0.3653251304038289
INV014837,1,0,0.38748387580048055
INV014838,1,0,0.35233685765136286
INV014839,1,0,0.3563497716221731
INV014840,1,0,0.39461448087916434
INV014841,1,0,0.3423326368249177
INV014842,1,0,0.3832912064781744
INV014843,1,0,0.35507145280253744
INV014844,1,0,0.34626794637825487
INV014845,1,0,0.34085343815571095
INV014846,1,0,0.3853371627575296
INV014847,1,0,0.3662386945011439
INV014848,1,0,0.3761150832904105
INV014849,1,0,0.34729734689051783
INV014850,1,0,0.3937557617264707
INV014851,1,0,0.34789331913296306
INV014852,1,0,0.3331064494222653
INV014853,1,0,0.3447800623543302
INV014854,1,0,0.3421050682774346
INV014855,1,0,0.3565200250803825
INV014856,1,0,0.3675153733218072
INV014857,1,0,0.35603897686077435
INV014858,1,0,0.364022533196147
INV014859,1,0,0.4479564926374813
INV014860,1,0,0.3525523248889409
INV014861,1,0,0.41100822394862574
INV014862,1,0,0.3931404431084836
INV014863,1,0,0.34000160811558233
INV014864,1,0,0.3730763595613258
INV014865,1,0,0.3435956250190973
INV014866,1,0,0.35040863891623064
INV014867,1,0,0.3524895157979028
INV014868,1,0,0.3951968801487558
INV014869,1,0,0.34089868428764153
INV014870,1,0,0.35351960041618685
INV014871,1,0,0.3668080972869134
INV014872,1,0,0.39507632726646497
INV014873,1,0,0.33805076354596086
INV014874,1,0,0.43555163236503835
INV014875,1,0,0.3756692300894301
INV014876,1,0,0.3968506129913334
INV014877,1,0,0.34086882945214453
INV014878,1,0,0.3951345292370879
INV014879,1,0,0.3498735503735032
INV014880,1,0,0.37971053040232156
INV014881,-1,1,0.5304484158766745
INV014882,-1,1,0.5035435054463971
INV014883,1,0,0.3696119058987262
INV014884,1,0,0.347118385991755
INV014885,1,0,0.3597026437796936
INV014886,1,0,0.40246154945475765
INV014887,1,0,0.38144119351680655
INV014888,1,0,0.3626679297879933
INV014889,1,0,0.35159253540982693
INV014890,1,0,0.405791433778063
INV014891,1,0,0.35321481759269824
INV014892,1,0,0.3999506288354673
INV014893,1,0,0.48810867668596
INV014894,1,0,0.3897788618213017
INV014895,1,0,0.37245392146483214
INV014896,1,0,0.3657517672192516
INV014897,1,0,0.38181394843095545
INV014898,1,0,0.4028052756585667
INV014899,1,0,0.33891595382047185
INV014900,1,0,0.3826317609462113
INV014901,1,0,0.3500998270470834
INV014902,1,0,0.3775202503187038
INV014903,-1,1,0.5168844733499903
INV014904,1,0,0.36041480612262927
INV014905,1,0,0.33774053828253864
INV014906,1,0,0.37767748423790864
INV014907,1,0,0.350626839205879
INV014908,1,0,0.376622792465545
INV014909,1,0,0.33588194191807735
INV014910,1,0,0.3714642721422378
INV014911,1,0,0.46743442650076095
INV014912,1,0,0.36068472427775505
INV014913,1,0,0.3522030231290917
INV014914,1,0,0.35430227272422443
INV014915,1,0,0.3724004093565719
INV014916,1,0,0.3885241621892129
INV014917,1,0,0.3669506621908085
INV014918,1,0,0.34390396614379715
INV014919,1,0,0.37054948977935226
INV014920,1,0,0.36816992812582344
INV014921,1,0,0.4120156508253877
INV014922,1,0,0.37158515966069855
INV014923,1,0,0.3374516257727702
INV014924,1,0,0.37142720347668107
INV014925,1,0,0.39274937757182976
INV014926,1,0,0.3595634700697805
INV014927,1,0,0.3380088941887029
INV014928,1,0,0.34042431258275013
INV014929,1,0,0.34572718504098116
INV014930,1,0,0.3478640180702688
INV014931,1,0,0.3452425238528553
INV014932,1,0,0.3653215404606141
INV014933,1,0,0.437556897276148
INV014934,1,0,0.36222150060124075
INV014935,1,0,0.3881647895657145
INV014936,1,0,0.3848191272086665
INV014937,1,0,0.38800328738894263
INV014938,1,0,0.373091289555811
INV014939,1,0,0.34763571230301243
INV014940,1,0,0.4775847598645407
INV014941,-1,1,0.48965477498142307
INV014942,1,0,0.41065454029364007
INV014943,1,0,0.4605880761063165
INV014944,1,0,0.3835422530440925
INV014945,1,0,0.3739387168415831
INV014946,1,0,0.3452039552634239
INV014947,1,0,0.38068397748425886
INV014948,1,0,0.33994502270950683
INV014949,1,0,0.35085719529064646
INV014950,1,0,0.40393818031670614
INV014951,1,0,0.37953605967520554
INV014952,1,0,0.35971527337702647
INV014953,1,0,0.4298399511331421
INV014954,1,0,0.3501880391232676
INV014955,1,0,0.3559075005013455
INV014956,1,0,0.3886995653721925
INV014957,1,0,0.37622683313003447
INV014958,1,0,0.37690920458958377
INV014959,1,0,0.3966694065662125
INV014960,1,0,0.3739145862948738
INV014961,1,0,0.3534141368471665
INV014962,1,0,0.43026878181823286
INV014963,1,0,0.3659088315621989
INV014964,1,0,0.3587156364273281
INV014965,1,0,0.3852022536869753
INV014966,1,0,0.37089602460334364
INV014967,1,0,0.4321841523203042
INV014968,1,0,0.3757631411632889
INV014969,-1,1,0.5104936840206562
INV014970,1,0,0.4273110144719729
INV014971,1,0,0.34232726101218725
INV014972,1,0,0.34069695150525353
INV014973,1,0,0.3497809294866714
INV014974,1,0,0.4114852297455073
INV014975,1,0,0.37698896460615683
INV014976,1,0,0.3884875454772088
INV014977,1,0,0.3788711575029125
INV014978,1,0,0.3849887937899308
INV014979,1,0,0.33850592388394185
INV014980,1,0,0.39090192861647544
INV014981,1,0,0.3804972997203555
INV014982,1,0,0.3555709913980631
INV014983,1,0,0.38128162148973943
INV014984,1,0,0.3579304246032772
INV014985,1,0,0.3714018521208243
INV014986,1,0,0.46714018040034466
INV014987,1,0,0.3586156517596855
INV014988,1,0,0.3745775353442588
INV014989,1,0,0.3427078354358118
INV014990,1,0,0.4265600460788915
INV014991,1,0,0.3431554043441248
INV014992,1,0,0.36401323427055543
INV014993,1,0,0.4824891738218533
INV014994,1,0,0.41690108446245755
INV014995,1,0,0.3935388427399349
INV014996,1,0,0.4094736981077374
INV014997,1,0,0.3778267710658134
INV014998,1,0,0.37439550788033205
INV014999,1,0,0.4869204830173788
INV015000,1,0,0.39591905411772665
INV015001,1,0,0.36130562643237724
INV015002,1,0,0.4170367478897192
INV015003,1,0,0.33958197953586905
INV015004,-1,1,0.528054111522051
INV015005,1,0,0.4482532930507986
INV015006,1,0,0.41581895680122744
INV015007,1,0,0.372990385948957
INV015008,1,0,0.37625793775678823
INV015009,1,0,0.3660004211889434
INV015010,1,0,0.3419439974158454
INV015011,1,0,0.36438238085061647
INV015012,1,0,0.361788355683035
INV015013,1,0,0.4046737227577826
INV015014,1,0,0.34772027607273454
INV015015,1,0,0.3469102648213703
INV015016,1,0,0.36910824218678506
INV015017,1,0,0.4380111470896858
INV015018,1,0,0.46996826525412105
INV015019,1,0,0.34433084615507153
INV015020,1,0,0.40788394674501766
INV015021,1,0,0.35727025385372085
INV015022,1,0,0.33882270580764323
INV015023,1,0,0.38743348564919194
INV015024,1,0,0.3776911090403774
INV015025,1,0,0.4080157473893221
INV015026,1,0,0.37178092195746576
INV015027,1,0,0.3635661435799795
INV015028,1,0,0.37545844076421697
INV015029,1,0,0.37232412408632887
INV015030,1,0,0.3680787307462291
INV015031,1,0,0.3539359818470256
INV015032,1,0,0.3805442408798798
INV015033,1,0,0.42552957350965875
INV015034,1,0,0.3554000734052374
INV015035,1,0,0.3452493562902743
INV015036,1,0,0.38568275212556563
INV015037,1,0,0.34282881905536544
INV015038,1,0,0.3571336657239959
INV015039,1,0,0.3542386932902858
INV015040,1,0,0.4041833062052093
INV015041,1,0,0.3526805580015405
INV015042,1,0,0.34024698509015566
INV015043,1,0,0.35773595759709653
INV015044,1,0,0.4524022400676199
INV015045,1,0,0.3737443639301046
INV015046,1,0,0.35171018124990505
INV015047,1,0,0.38781696231391977
INV015048,1,0,0.38507495095141403
INV015049,1,0,0.36777585922489026
INV015050,1,0,0.3511373642104844
INV015051,1,0,0.34685277820158267
INV015052,1,0,0.45686872491002845
INV015053,1,0,0.34231953803762416
INV015054,1,0,0.359669680562367
INV015055,1,0,0.3403842514846469
INV015056,1,0,0.3488560592329929
INV015057,1,0,0.37817321171578916
INV015058,1,0,0.3573966682651568
INV015059,1,0,0.3491266766720373
INV015060,1,0,0.35328675441679214
INV015061,1,0,0.3643404044821833
INV015062,1,0,0.42566196345697804
INV015063,1,0,0.3434945833353512
INV015064,1,0,0.41531443361169246
INV015065,1,0,0.3706089800319275
INV015066,-1,1,0.6876785505178107
INV015067,1,0,0.4139634125025739
INV015068,1,0,0.3339632073068188
INV015069,1,0,0.3620330266602397
INV015070,1,0,0.4730976751422359
INV015071,1,0,0.41882723412868944
INV015072,1,0,0.37100654640812625
INV015073,1,0,0.4537606618150302
INV015074,1,0,0.4033302602337605
INV015075,1,0,0.37233055546487576
INV015076,1,0,0.3661843269098153
INV015077,1,0,0.43573224891605794
INV015078,1,0,0.37572299057622377
INV015079,1,0,0.374266292571101
INV015080,1,0,0.39099655142698736
INV015081,1,0,0.41925995307328395
INV015082,1,0,0.3644667976227089
INV015083,1,0,0.36655168735684956
INV015084,1,0,0.34649483134696324
INV015085,1,0,0.3543693931960703
INV015086,1,0,0.3721219285647312
INV015087,1,0,0.40529685014315203
INV015088,1,0,0.3529332602033412
INV015089,1,0,0.37652323316273906
INV015090,1,0,0.37340115517330613
INV015091,1,0,0.37580401647598144
INV015092,1,0,0.34657879970418487
INV015093,1,0,0.3924830034261587
INV015094,1,0,0.40272385701807983
INV015095,1,0,0.48494948634019547
INV015096,1,0,0.42541172327261817
INV015097,1,0,0.3687191126734207
INV015098,1,0,0.3753894651638225
INV015099,1,0,0.3781070050091896
INV015100,1,0,0.34803398115343415
INV015101,1,0,0.36891282861675156
INV015102,1,0,0.43578063241647214
INV015103,1,0,0.33964133885841424
INV015104,1,0,0.34079106315562663
INV015105,1,0,0.39578047985722103
INV015106,1,0,0.3410934486192639
INV015107,1,0,0.3871938956679041
INV015108,1,0,0.40282872599501823
INV015109,1,0,0.35819567002137487
INV015110,1,0,0.3470823174519085
INV015111,1,0,0.35616892262589234
INV015112,-1,1,0.6034712925475059
INV015113,1,0,0.3781628468770671
INV015114,1,0,0.43718504022012833
INV015115,1,0,0.3492577898518738
INV015116,1,0,0.39102850595628375
INV015117,1,0,0.3466549414554614
INV015118,1,0,0.3387945057830021
INV015119,1,0,0.39950917377534156
INV015120,1,0,0.4356521940195321
INV015121,1,0,0.346380299584897
INV015122,1,0,0.33990674493992284
INV015123,1,0,0.3387152694346763
INV015124,1,0,0.3879627460212627
INV015125,1,0,0.37230546267027265
INV015126,1,0,0.37018529493113644
INV015127,1,0,0.3568585326927087
INV015128,1,0,0.39739668414847873
INV015129,1,0,0.3635603854863438
INV015130,1,0,0.3770107653672755
INV015131,1,0,0.362786065552059
INV015132,1,0,0.34890227745464863
INV015133,1,0,0.3477923298307718
INV015134,1,0,0.3500069519806676
INV015135,1,0,0.36035354695079813
INV015136,1,0,0.3479963061938319
INV015137,1,0,0.36134592754875244
INV015138,1,0,0.34843146175353706
INV015139,1,0,0.3589778466284011
INV015140,-1,1,0.5180701855168425
INV015141,1,0,0.3371160154433148
INV015142,1,0,0.33959834344015616
INV015143,1,0,0.452501157584173
INV015144,1,0,0.3786346103907273
INV015145,1,0,0.3982888186490335
INV015146,1,0,0.3789927610301833
INV015147,1,0,0.36926656464117114
INV015148,1,0,0.3670898784711684
INV015149,1,0,0.42501508145246464
INV015150,1,0,0.36449328303549566
INV015151,1,0,0.4170110804560942
INV015152,1,0,0.3746542795725822
INV015153,1,0,0.41338649249268145
INV015154,1,0,0.35291807317679863
INV015155,1,0,0.40390765593775213
INV015156,1,0,0.37730175717687026
INV015157,1,0,0.3872564224404829
INV015158,1,0,0.36051511468138037
INV015159,1,0,0.3567447123646521
INV015160,1,0,0.4635782869240095
INV015161,1,0,0.36579759645247495
INV015162,1,0,0.38285809098789886
INV015163,1,0,0.35016384054083
INV015164,1,0,0.3448537117255268
INV015165,-1,1,0.4914703169193321
INV015166,-1,1,0.5362939025394419
INV015167,1,0,0.37499672128092354
INV015168,1,0,0.3399064380418689
INV015169,1,0,0.4220714093171368
INV015170,1,0,0.3989770376624821
INV015171,-1,1,0.500192303069182
INV015172,1,0,0.3597009222657822
INV015173,1,0,0.3485415754330305
INV015174,1,0,0.38071051432153863
INV015175,1,0,0.36078065775092877
INV015176,1,0,0.36573170185265413
INV015177,1,0,0.35482010893725924
INV015178,1,0,0.3655820245401823
INV015179,1,0,0.3814436390414132
INV015180,1,0,0.34670009596663665
INV015181,1,0,0.4287727898115396
INV015182,1,0,0.36718645428970914
INV015183,1,0,0.34747162507386353
INV015184,1,0,0.34615056631102914
INV015185,1,0,0.3720252062383248
INV015186,1,0,0.3546717699111078
INV015187,1,0,0.40828922626906333
INV015188,1,0,0.36625491824904627
INV015189,1,0,0.3916129356322149
INV015190,1,0,0.38512681479894617
INV015191,1,0,0.36456349498898744
INV015192,1,0,0.45529099894894604
INV015193,1,0,0.36095099256718205
INV015194,-1,1,0.5353587878439284
INV015195,1,0,0.3472527098404534
INV015196,1,0,0.3585383919472525
INV015197,1,0,0.388099997508201
INV015198,1,0,0.4084262414112878
INV015199,1,0,0.384501901111303
INV015200,1,0,0.3719079239688556
INV015201,1,0,0.37754420488904555
INV015202,1,0,0.405089113488654
INV015203,1,0,0.3832381842816102
INV015204,1,0,0.3483814668393004
INV015205,1,0,0.34590495764736584
INV015206,1,0,0.35367463691283874
INV015207,1,0,0.3700336152424789
INV015208,1,0,0.34852984958559946
INV015209,1,0,0.37436925370459173
INV015210,1,0,0.393341471812143
INV015211,1,0,0.4636746364115987
INV015212,1,0,0.3642315248001272
INV015213,1,0,0.3487423517456836
INV015214,1,0,0.3593878531880949
INV015215,1,0,0.3482913141970942
INV015216,1,0,0.38486957622606266
INV015217,1,0,0.3539288948018895
INV015218,1,0,0.37753617520542193
INV015219,1,0,0.33380202822873867
INV015220,1,0,0.4296894546001101
INV015221,1,0,0.36834625270698496
INV015222,1,0,0.36863512427042533
INV015223,1,0,0.3466383476298995
INV015224,1,0,0.4006209413467606
INV015225,1,0,0.349910366166615
INV015226,1,0,0.35994261440126807
INV015227,1,0,0.41311933695129327
INV015228,1,0,0.39704948473300916
INV015229,1,0,0.3944130624021148
INV015230,-1,1,0.4957685461258962
INV015231,1,0,0.41104109525570165
INV015232,1,0,0.3524484563642584
INV015233,1,0,0.36926520663485934
INV015234,1,0,0.3362685702400536
INV015235,1,0,0.4077520338882418
INV015236,1,0,0.3617359983059577
INV015237,1,0,0.35710139799949575
INV015238,1,0,0.41728153450082967
INV015239,1,0,0.37762911051528775
INV015240,1,0,0.36371660621770463
INV015241,1,0,0.4070997596221854
INV015242,1,0,0.36356394904324024
INV015243,1,0,0.40714765783783036
INV015244,1,0,0.3552702453895291
INV015245,1,0,0.41905109757314823
INV015246,1,0,0.3656766866074659
INV015247,1,0,0.4448995261563205
INV015248,1,0,0.3608197347139407
INV015249,-1,1,0.5182433822285998
INV015250,1,0,0.35193953389739563
INV015251,1,0,0.359563057820975
INV015252,1,0,0.3744840701439692
INV015253,1,0,0.4413286158469308
INV015254,1,0,0.4077152713417084
INV015255,1,0,0.36337709793963946
INV015256,-1,1,0.6288548211692804
INV015257,1,0,0.40755726153233335
INV015258,1,0,0.36237254363304044
INV015259,1,0,0.38775900812603137
INV015260,1,0,0.36146488545788935
INV015261,1,0,0.4102472976420122
INV015262,1,0,0.3633036284543673
INV015263,1,0,0.3502149166556576
INV015264,1,0,0.37322901126701924
INV015265,1,0,0.3502058423470854
INV015266,1,0,0.4043476551429107
INV015267,1,0,0.3462532379132389
INV015268,1,0,0.35116758831521516
INV015269,1,0,0.3483035393654783
INV015270,1,0,0.4134917267388792
INV015271,1,0,0.3590554757723196
INV015272,1,0,0.3838246652950351
INV015273,1,0,0.3692443690396296
INV015274,1,0,0.38073812385483535
INV015275,1,0,0.36020278732714717
INV015276,1,0,0.3884012983383369
INV015277,1,0,0.3374685843843028
INV015278,1,0,0.4551468786385345
INV015279,1,0,0.35698623589166567
INV015280,1,0,0.4503700977955703
INV015281,1,0,0.372403210165121
INV015282,1,0,0.3550195953730593
INV015283,1,0,0.3409903029695762
INV015284,1,0,0.37843744083033176
INV015285,1,0,0.34815649360183815
INV015286,1,0,0.3518323132988843
INV015287,1,0,0.4530197763940753
INV015288,1,0,0.3926426966486244
INV015289,1,0,0.37126308679584136
INV015290,1,0,0.3722540386624228
INV015291,1,0,0.34809833437057386
INV015292,1,0,0.3566689015569972
INV015293,1,0,0.3545281086904663
INV015294,1,0,0.37722404719374913
INV015295,1,0,0.4271155242269928
INV015296,1,0,0.3511779425040541
INV015297,1,0,0.3536862022204705
INV015298,1,0,0.337572854488744
INV015299,1,0,0.34389759195556907
INV015300,1,0,0.37762138742276796
INV015301,1,0,0.377435005662647
INV015302,1,0,0.365731758869847
INV015303,1,0,0.4208078156931094
INV015304,1,0,0.3751684645448197
INV015305,1,0,0.3917064446624674
INV015306,1,0,0.35379246219139693
INV015307,1,0,0.3489767888437216
INV015308,1,0,0.35819052292852754
INV015309,1,0,0.3469713341119351
INV015310,1,0,0.34273391543383436
INV015311,1,0,0.3832104034084234
INV015312,1,0,0.3826180795955918
INV015313,1,0,0.34995427782742744
INV015314,1,0,0.3409117853421051
INV015315,1,0,0.3695600445739292
INV015316,1,0,0.36565397635995467
INV015317,1,0,0.3848406995904166
INV015318,1,0,0.36872270859275036
INV015319,1,0,0.4731989737659425
INV015320,1,0,0.37179395160612233
INV015321,1,0,0.3928545497461953
INV015322,1,0,0.35734328969999796
INV015323,1,0,0.3945950702677639
INV015324,1,0,0.39455982582226223
INV015325,1,0,0.3606116425393691
INV015326,1,0,0.3638012569910404
INV015327,1,0,0.42883308771839485
INV015328,1,0,0.3457360903645425
INV015329,1,0,0.3862949357659623
INV015330,1,0,0.361021144943004
INV015331,1,0,0.359127494353122
INV015332,1,0,0.3428151442759584
INV015333,1,0,0.3466188580858269
INV015334,1,0,0.36838291902127024
INV015335,1,0,0.3538832721496185
INV015336,1,0,0.3465796398365761
INV015337,1,0,0.36115921592434114
INV015338,1,0,0.3900052625498694
INV015339,1,0,0.4615334379077045
INV015340,1,0,0.3629865463863054
INV015341,1,0,0.398781715136781
INV015342,1,0,0.3449103224540504
INV015343,1,0,0.35549127693852356
INV015344,1,0,0.3536788966643073
INV015345,1,0,0.3324690086812215
INV015346,-1,1,0.5077563874649436
INV015347,-1,1,0.5124152851218522
INV015348,1,0,0.3360791696784006
INV015349,1,0,0.3839551006600618
INV015350,1,0,0.35885835339510663
INV015351,1,0,0.3497230821864291
