invoice_no,lof_prediction,lof_anomaly,lof_score
INV016634,1,0,1.2214882021799711
INV016635,1,0,1.019137277487719
INV016636,1,0,1.0662477951264926
INV016637,1,0,1.0244571470322992
INV016638,1,0,1.0958308463171418
INV016639,1,0,1.2543404485449219
INV016640,1,0,1.058891272037384
INV016641,1,0,1.052475243128816
INV016642,1,0,1.0078079322161575
INV016643,1,0,1.1337773256396757
INV016644,1,0,1.0827385072154687
INV016645,1,0,1.0588338548315568
INV016646,1,0,1.0004688237043537
INV016647,1,0,1.0029772022204229
INV016648,1,0,1.008021293340319
INV016649,1,0,1.011140348807622
INV016650,1,0,1.0309151004144617
INV016651,1,0,1.195041363632659
INV016652,1,0,1.021889891854621
INV016653,1,0,1.0042085558201301
INV016654,1,0,0.9736352816247067
INV016655,1,0,1.081549824961933
INV016656,1,0,1.2130683919259966
INV016657,1,0,1.0258635117467239
INV016658,1,0,1.0857435529625594
INV016659,1,0,1.0339335689485507
INV016660,1,0,1.042784968709316
INV016661,1,0,1.1105265418390193
INV016662,1,0,1.2755148665690481
INV016663,1,0,1.0613910483155087
INV016664,1,0,1.013934647375937
INV016665,1,0,1.1756665373860273
INV016666,1,0,1.014116596032911
INV016667,1,0,1.1157832190352834
INV016668,1,0,0.9969744025169021
INV016669,1,0,1.185205546355124
INV016670,1,0,0.9749214321901543
INV016671,1,0,0.9953221298543333
INV016672,1,0,0.9993464086722674
INV016673,1,0,1.0573101359514445
INV016674,1,0,1.1656849953559478
INV016675,1,0,1.0178124686225714
INV016676,1,0,1.0017005336617448
INV016677,1,0,0.9911583274043579
INV016678,1,0,0.973173156457085
INV016679,1,0,0.9657664979859157
INV016680,1,0,0.990530529301415
INV016681,1,0,1.0196996168451418
INV016682,1,0,1.0231705131340258
INV016683,1,0,1.1362151370325804
INV016684,1,0,1.047646811693968
INV016685,1,0,0.9927170497768104
INV016686,1,0,0.9921373966633407
INV016687,1,0,1.073835011185021
INV016688,1,0,1.2396923515093525
INV016689,1,0,0.9796565472497475
INV016690,1,0,0.9895987093887282
INV016691,1,0,0.9842778020020155
INV016692,1,0,1.194665836052558
INV016693,1,0,1.0418587698580624
INV016694,1,0,1.335657485221155
INV016695,1,0,1.0133286815870837
INV016696,1,0,1.0389724969136132
INV016697,1,0,1.0438206758699844
INV016698,1,0,1.088654816463035
INV016699,1,0,1.0984536018125732
INV016700,1,0,0.9951120575684648
INV016701,1,0,1.0273271526295955
INV016702,-1,1,1.4122254427429566
INV016703,1,0,1.180563285880306
INV016704,-1,1,1.3439646086592436
INV016705,1,0,1.053989922969143
INV016706,1,0,1.0393601776168007
INV016707,1,0,0.9984407582637889
INV016708,1,0,1.215093396677734
INV016709,1,0,0.9984736308020968
INV016710,1,0,1.0708943284392853
INV016711,1,0,0.985248266049428
INV016712,1,0,1.1380592155318368
INV016713,1,0,0.9972467131615032
INV016714,1,0,1.2281100340378521
INV016715,1,0,1.0357968022196604
INV016716,1,0,1.0073778896321135
INV016717,1,0,1.0792268267108784
INV016718,1,0,1.030321644802773
INV016719,-1,1,1.4846130281440186
INV016720,1,0,1.0297733805390359
INV016721,-1,1,1.3475501562970145
INV016722,1,0,1.0511150488768821
INV016723,1,0,1.1937230406071244
INV016724,1,0,1.1096188821862678
INV016725,1,0,0.989109620740783
INV016726,1,0,1.1569905673391225
INV016727,1,0,1.2656198704637274
INV016728,-1,1,1.4686082797265794
INV016729,1,0,1.0190219597896673
INV016730,1,0,1.008356085958858
INV016731,1,0,0.9837166967155755
INV016732,1,0,0.9733187007083126
INV016733,1,0,1.0192034156894405
INV016734,1,0,1.0370791839497424
INV016735,1,0,1.2691627395606238
INV016736,1,0,1.0814938916849834
INV016737,1,0,1.0433082089036156
INV016738,1,0,1.021910616934443
INV016739,1,0,1.0313974789410418
INV016740,1,0,0.9815683156729256
INV016741,1,0,1.035977629022828
INV016742,1,0,1.0385793280536553
INV016743,1,0,1.0314807748118329
INV016744,1,0,1.2952987695013691
INV016745,1,0,1.1264248368751635
INV016746,1,0,1.063604554681094
INV016747,1,0,1.047593676447181
INV016748,1,0,1.0335158428089475
INV016749,1,0,1.0846499464960204
INV016750,1,0,1.1945316036832625
INV016751,1,0,0.9985829453955676
INV016752,1,0,1.0803843775396642
INV016753,1,0,1.1057306270061404
INV016754,1,0,1.098172354342781
INV016755,1,0,1.3067933243286296
INV016756,1,0,1.1333835438236621
INV016757,1,0,1.0077787607160975
INV016758,1,0,1.0125129444435355
INV016759,1,0,1.0200586760214496
INV016760,1,0,1.2487148161740076
INV016761,1,0,1.2262758175980526
INV016762,1,0,1.1598838791045345
INV016763,1,0,1.2507892807822887
INV016764,1,0,1.1461539827055944
INV016765,-1,1,1.3598667653001644
INV016766,1,0,1.207352415468707
INV016767,1,0,1.1484638068449065
INV016768,1,0,1.2861772413765493
INV016769,1,0,1.1243450594528759
INV016770,1,0,1.0822968264897468
INV016771,-1,1,1.3632622199891746
INV016772,1,0,1.0500260210340426
INV016773,1,0,1.0808798092787693
INV016774,1,0,1.1850511609468493
INV016775,1,0,1.0647884451314937
INV016776,-1,1,1.4090558824137953
INV016777,1,0,0.9960082713224739
INV016778,1,0,1.173698118313793
INV016779,1,0,0.9999329742191412
INV016780,1,0,1.1531563400563143
INV016781,1,0,1.0367621619295422
INV016782,1,0,1.062693383680965
INV016783,1,0,1.0657563109426575
INV016784,1,0,1.0060510119591757
INV016785,1,0,0.9967606120280884
INV016786,1,0,1.0784538841641358
INV016787,1,0,1.048851781316594
INV016788,1,0,1.0277594821289824
INV016789,1,0,1.051397774242812
INV016790,1,0,1.0588018471508884
INV016791,1,0,0.9540754465629249
INV016792,1,0,0.9645256721509622
INV016793,1,0,1.20830569443544
INV016794,1,0,1.0870507480122755
INV016795,-1,1,1.3925883767120193
INV016796,1,0,1.0817792537587374
INV016797,1,0,1.264941921565689
INV016798,-1,1,1.35291250816001
INV016799,1,0,1.159088076307639
INV016800,1,0,0.9932254753503036
INV016801,1,0,0.9971433546611953
INV016802,1,0,1.2278957207237942
INV016803,1,0,1.080194578838187
INV016804,1,0,1.1824670805682789
INV016805,1,0,1.0609814017462529
INV016806,1,0,1.3177257346055469
INV016807,1,0,1.038043457662843
INV016808,1,0,1.1547509767471789
INV016809,1,0,1.1147365011561985
INV016810,1,0,1.1535850046876643
INV016811,1,0,1.1100485550828905
INV016812,1,0,1.2102269648862014
INV016813,1,0,0.9913052290525564
INV016814,1,0,0.9830039610658954
INV016815,1,0,0.9647658376674766
INV016816,1,0,1.1483834941847715
INV016817,1,0,1.0031000994015358
INV016818,1,0,1.026774445953174
INV016819,1,0,0.986232219505687
INV016820,1,0,0.9947114114384744
INV016821,-1,1,1.5979672805096505
INV016822,1,0,0.9806193894751241
INV016823,1,0,1.0129356675863659
INV016824,1,0,1.09850275511591
INV016825,1,0,1.2343608302938278
INV016826,1,0,1.0598509038462363
INV016827,1,0,1.019774213171043
INV016828,1,0,1.0690041964065
INV016829,1,0,1.196134998859678
INV016830,1,0,1.1855009535163572
INV016831,1,0,0.9633802449357551
INV016832,1,0,1.0676754056243678
INV016833,1,0,1.0405381559249398
INV016834,-1,1,1.406889022117612
INV016835,1,0,1.001940978314099
INV016836,1,0,0.9806031509232505
INV016837,1,0,1.06023187928673
INV016838,1,0,0.9841211523832596
INV016839,1,0,1.231416305984613
INV016840,1,0,0.9985850624289379
INV016841,1,0,1.072372701226543
INV016842,1,0,1.1322459930544782
INV016843,1,0,0.9639182478169397
INV016844,1,0,1.1011745544310583
INV016845,1,0,1.0093836861217267
INV016846,1,0,1.1223590082704218
INV016847,1,0,1.0357405065856269
INV016848,-1,1,1.8378083865576749
INV016849,1,0,0.9848503988501612
INV016850,1,0,1.0213455317705624
INV016851,1,0,1.0806832499180528
INV016852,1,0,1.2576843796910353
INV016853,1,0,0.966775905040006
INV016854,1,0,1.3249209535062607
INV016855,1,0,1.1598837063353533
INV016856,1,0,1.1180914516846512
INV016857,1,0,1.0868857625156676
INV016858,1,0,1.0026297245566105
INV016859,1,0,1.0101697541870425
INV016860,1,0,1.2125635152782883
INV016861,1,0,1.0134062604068834
INV016862,-1,1,2.6966206283434637
INV016863,1,0,1.0331835781052123
INV016864,1,0,1.014099034837005
INV016865,1,0,1.0150191010138587
INV016866,1,0,1.2479451796810135
INV016867,1,0,1.0041883675003336
INV016868,1,0,1.0465223864275768
INV016869,1,0,1.0020927411491967
INV016870,1,0,1.3004609132190548
INV016871,1,0,0.9933389621489404
INV016872,1,0,1.102099667074101
INV016873,1,0,1.0642340155312233
INV016874,1,0,1.1649022270855993
INV016875,1,0,1.2425932649150626
INV016876,1,0,1.0707375294014456
INV016877,1,0,0.9889113930179334
INV016878,1,0,1.0143368947742817
INV016879,1,0,0.9951508265784005
INV016880,1,0,1.0993169698878926
INV016881,1,0,1.0384960909540546
INV016882,1,0,1.051414415568844
INV016883,1,0,1.0221955184664728
INV016884,1,0,1.0817285832768875
INV016885,1,0,1.088338197002878
INV016886,1,0,1.1300959890552063
INV016887,1,0,0.9881845745055905
INV016888,1,0,1.3162458840710438
INV016889,1,0,1.0492337429726353
INV016890,1,0,1.0759505457068188
INV016891,1,0,1.0474473660893107
INV016892,1,0,1.0151716317359487
INV016893,1,0,1.1603774545830405
INV016894,1,0,1.036771021928938
INV016895,1,0,1.3383376130814688
INV016896,1,0,1.0899571073441143
INV016897,1,0,1.0966725462034759
INV016898,1,0,0.9877053754039931
INV016899,1,0,1.0962974734192248
INV016900,1,0,1.141574710356208
INV016901,1,0,0.9741721642453957
INV016902,1,0,1.1137551505406642
INV016903,1,0,1.1021539228975996
INV016904,1,0,0.993502308952721
INV016905,1,0,0.9799152746722222
INV016906,1,0,1.0130669385005007
INV016907,1,0,1.1479114230366023
INV016908,1,0,1.0092246352164114
INV016909,1,0,1.0401409980492846
INV016910,1,0,1.1140538755813296
INV016911,1,0,1.0286324433877625
INV016912,1,0,0.9938495451496647
INV016913,1,0,1.0865683115768248
INV016914,-1,1,1.6886197281674522
INV016915,1,0,1.0829646587266653
INV016916,1,0,1.0168457312103587
INV016917,1,0,1.0103554339753216
INV016918,1,0,0.9929983685656005
INV016919,1,0,1.157080717371475
INV016920,1,0,1.0467150707776922
INV016921,1,0,1.1097755563816936
INV016922,-1,1,1.4187415136703523
INV016923,1,0,1.1924085807049924
INV016924,1,0,1.0943059740119665
INV016925,1,0,1.1209690291596672
INV016926,1,0,1.0106378334750805
INV016927,1,0,1.0375747354710811
INV016928,1,0,0.9925942629786558
INV016929,1,0,1.1741061269136228
INV016930,1,0,0.989190003640872
INV016931,1,0,0.984256428804746
INV016932,1,0,1.0428542972654486
INV016933,1,0,0.982004251976495
INV016934,1,0,1.047972799629705
INV016935,1,0,1.2377990997735753
INV016936,1,0,1.2103929976213352
INV016937,1,0,1.134250951932016
INV016938,1,0,1.0192785377127207
INV016939,1,0,1.1749242646730054
INV016940,1,0,1.0288035861005516
INV016941,1,0,1.1676324659923834
INV016942,1,0,0.9867864917840448
INV016943,1,0,1.152747582592566
INV016944,1,0,1.079769311109233
INV016945,1,0,1.1174503210329776
INV016946,1,0,1.082769447269912
INV016947,1,0,1.1637144992304798
INV016948,1,0,1.1554787694315172
INV016949,1,0,1.0508312781680273
INV016950,1,0,1.010655286710725
INV016951,1,0,1.0506561304997108
INV016952,1,0,1.0572698327500785
INV016953,1,0,0.9848492282991691
INV016954,1,0,1.026636504772528
INV016955,1,0,1.0319282723810403
INV016956,1,0,0.9947041336412065
INV016957,1,0,1.0515741609734612
INV016958,1,0,1.0037905701467436
INV016959,1,0,1.2072686881996721
INV016960,1,0,1.0711808733307298
INV016961,1,0,1.0905695596322516
INV016962,1,0,1.142087483662469
INV016963,1,0,1.0390475007263262
INV016964,1,0,1.1259869995269813
INV016965,1,0,1.1893260749623824
INV016966,1,0,0.9816670238046445
INV016967,1,0,1.0158254271046903
INV016968,1,0,1.20855565567553
INV016969,1,0,1.0116778026395536
INV016970,-1,1,2.5840824343548303
INV016971,1,0,0.9826829764747268
INV016972,1,0,1.0246540414955256
INV016973,1,0,1.1610403774524414
INV016974,1,0,1.0755331353676456
INV016975,1,0,1.021069751458747
INV016976,1,0,0.974192547399708
INV016977,1,0,1.0047470191063455
INV016978,1,0,1.1675581218403963
INV016979,-1,1,1.743547624572491
INV016980,1,0,1.0444776525441728
INV016981,1,0,1.161378124040392
INV016982,1,0,1.0050788743010497
INV016983,-1,1,1.376691887891746
INV016984,1,0,1.0832678473549509
INV016985,1,0,0.9898526828549283
INV016986,1,0,1.0256677374036642
INV016987,1,0,1.0311990865719978
INV016988,1,0,1.036114496346803
INV016989,1,0,1.06299539102439
INV016990,1,0,0.9987853324783463
INV016991,1,0,1.1808175750093248
INV016992,1,0,0.9881272282920663
INV016993,1,0,1.0025484048260347
INV016994,1,0,1.0353346346443255
INV016995,1,0,0.9782131290168042
INV016996,1,0,1.218418674965863
INV016997,1,0,0.9561133348778791
INV016998,1,0,1.0929628142869892
INV016999,1,0,1.0523039512052788
INV017000,1,0,1.1472451720122079
INV017001,1,0,1.1073159734662446
INV017002,1,0,1.040164277467339
INV017003,1,0,1.0715520517259154
INV017004,1,0,1.009616869616224
INV017005,1,0,0.9915924083535508
INV017006,1,0,1.2142125561280526
INV017007,1,0,0.9919348061709868
INV017008,-1,1,1.3484510043163354
INV017009,1,0,1.0438142949696316
INV017010,1,0,1.0318693983875962
INV017011,1,0,1.265821431506516
INV017012,1,0,1.1198509188130692
INV017013,1,0,1.055798223550597
INV017014,1,0,0.9916855931659849
INV017015,1,0,0.9868016509156285
INV017016,1,0,1.0124136566672421
INV017017,1,0,1.0335797957552395
INV017018,1,0,1.0727115289591285
INV017019,1,0,1.253414176832798
INV017020,1,0,1.0090784120932272
INV017021,1,0,1.331649071730553
INV017022,1,0,1.2986546970552209
INV017023,1,0,0.9909889123643858
INV017024,1,0,0.9990008636533027
INV017025,1,0,1.0003256410484287
INV017026,1,0,0.9934632283824352
INV017027,1,0,1.148836748445102
INV017028,1,0,1.0139206103732374
INV017029,1,0,1.0130754418351406
INV017030,1,0,0.9876656972709515
INV017031,1,0,1.0518481631476084
INV017032,1,0,1.152774631268469
INV017033,1,0,1.22717230933818
INV017034,1,0,1.106442143248841
INV017035,1,0,1.0504194693680295
INV017036,1,0,1.0232265173367996
INV017037,1,0,1.0374849668899624
INV017038,1,0,1.1534295543441957
INV017039,1,0,0.9805431036079568
INV017040,1,0,1.0837811381952298
INV017041,1,0,1.0826028305363298
INV017042,1,0,0.9904880428824676
INV017043,1,0,1.0572200938822698
INV017044,1,0,1.0372035366704153
INV017045,1,0,1.0562831895777254
INV017046,1,0,1.0156560458460124
INV017047,1,0,1.035058944257004
INV017048,1,0,1.1521481385612007
INV017049,1,0,1.260177369626639
INV017050,1,0,1.166843908806762
INV017051,1,0,1.022035745553557
INV017052,1,0,0.9798391850089615
INV017053,1,0,0.9890217444533885
INV017054,1,0,1.0188281721192076
INV017055,-1,1,1.576379213465551
INV017056,1,0,1.12133921389549
INV017057,1,0,0.9968442954532074
INV017058,1,0,1.0862673908291296
INV017059,1,0,0.9815429606778162
INV017060,1,0,1.0092592489791894
INV017061,1,0,1.075966455801387
INV017062,1,0,1.004059605864461
INV017063,1,0,1.087176017285993
INV017064,1,0,1.18139402433548
INV017065,1,0,0.969315475375588
INV017066,1,0,1.1505326188383567
INV017067,1,0,1.00662514400438
INV017068,1,0,1.051081902053354
INV017069,1,0,1.032709465238527
INV017070,-1,1,1.4877218154757617
INV017071,1,0,1.1115778362697204
INV017072,1,0,1.0907493864365603
INV017073,1,0,1.1692116232629566
INV017074,1,0,1.0171595486325316
INV017075,1,0,1.3204088487848122
INV017076,1,0,1.0173300808237302
INV017077,1,0,1.0099532313231552
INV017078,1,0,0.963060166451139
INV017079,1,0,1.1658957904544986
INV017080,1,0,1.2022064556063428
INV017081,1,0,1.0167049584754628
INV017082,1,0,0.9734563210572642
INV017083,1,0,1.0112737995387504
INV017084,1,0,0.9979485480306852
INV017085,1,0,0.9834897259881512
INV017086,1,0,1.0641785329817637
INV017087,1,0,1.0572991008846995
INV017088,1,0,1.0461760395795419
INV017089,1,0,1.2663459078628967
INV017090,1,0,1.0419878945164167
INV017091,1,0,1.0158741350952751
INV017092,1,0,1.0548061336958954
INV017093,1,0,1.0896424947506866
INV017094,1,0,1.1181825713156825
INV017095,-1,1,1.6968819112198645
INV017096,1,0,1.29793272206117
INV017097,1,0,1.0714814649912523
INV017098,1,0,1.3411312010289032
INV017099,1,0,1.0243822394475266
INV017100,1,0,1.0696392992141068
INV017101,1,0,1.069374651856244
INV017102,1,0,1.1057741299767803
INV017103,1,0,1.0863405181613346
INV017104,1,0,1.0111094643959355
INV017105,1,0,1.0395955993520596
INV017106,1,0,1.0806457763927102
INV017107,1,0,1.1855373330848602
INV017108,1,0,1.1524218936874997
INV017109,1,0,1.0696195815131995
INV017110,1,0,0.9970884650061616
INV017111,1,0,0.999455030186868
INV017112,1,0,1.0526671499713824
INV017113,1,0,1.0438977093644053
INV017114,1,0,0.992150924343797
INV017115,1,0,1.232328690935618
INV017116,1,0,0.9962739287792355
INV017117,1,0,1.1162058797707164
INV017118,1,0,1.0485970095152333
INV017119,1,0,1.2140335295924056
INV017120,1,0,0.992467313200137
INV017121,1,0,1.0364280416641818
INV017122,1,0,1.197010593013394
INV017123,1,0,1.1326524153335815
INV017124,1,0,1.086945003218549
INV017125,-1,1,1.823338193875958
INV017126,1,0,1.0427442119849701
INV017127,1,0,0.9826393288977151
INV017128,1,0,1.1597837225651972
INV017129,1,0,1.1336401265545286
INV017130,1,0,0.9818974946075253
INV017131,-1,1,1.3823888110986242
INV017132,1,0,1.0319196792777998
INV017133,1,0,1.183962137820467
INV017134,1,0,1.0214637226131071
INV017135,1,0,1.0426076623530043
INV017136,1,0,1.1183457080640529
INV017137,1,0,1.0350074276035068
INV017138,1,0,1.0417131530967658
INV017139,1,0,1.191150976452072
INV017140,1,0,1.1103146821947745
INV017141,1,0,1.144781088366821
INV017142,1,0,1.0004774873510665
INV017143,1,0,1.3386097830112702
INV017144,1,0,1.0118660888007238
INV017145,1,0,1.0542634930951975
INV017146,1,0,0.9981546801005919
INV017147,1,0,0.9685009855881542
INV017148,1,0,0.9994448681951139
INV017149,1,0,1.2403415735054648
INV017150,1,0,1.254787992669701
INV017151,1,0,1.2761488554639198
INV017152,1,0,1.0692617910268871
INV017153,1,0,1.0225507137361143
INV017154,1,0,1.0169486476189131
INV017155,1,0,1.0406428143356783
INV017156,1,0,0.994510630831261
INV017157,1,0,0.9833596579146116
INV017158,1,0,1.063308347951327
INV017159,1,0,1.2201172204805202
INV017160,1,0,1.0271275569407106
INV017161,1,0,1.0141947768638786
INV017162,1,0,1.0081528896864769
INV017163,1,0,1.0942040341898707
INV017164,1,0,1.3256415730393827
INV017165,1,0,1.0589683428663874
INV017166,1,0,1.048638387870168
INV017167,1,0,1.2705858106759496
INV017168,1,0,0.9850115100308073
INV017169,1,0,0.9875046332144315
INV017170,1,0,1.023992279360253
INV017171,1,0,1.0771227325442692
INV017172,1,0,1.0462121696639237
INV017173,-1,1,1.3620746037754201
INV017174,1,0,1.030839677624899
INV017175,1,0,1.0554869878975042
INV017176,1,0,1.0303949569519277
INV017177,1,0,1.1300203421507675
INV017178,1,0,1.1117338486980273
INV017179,1,0,1.0203285551308898
INV017180,1,0,1.0002105570369366
INV017181,1,0,1.0111054012999525
INV017182,1,0,1.0105898820452344
INV017183,1,0,1.3025830183569096
INV017184,1,0,1.0729549296782495
INV017185,1,0,1.008330925479362
INV017186,1,0,1.0438822552874598
INV017187,-1,1,1.3702120017282944
INV017188,1,0,1.1379157547712113
INV017189,-1,1,1.594083847979429
INV017190,1,0,1.0697014177483557
INV017191,-1,1,1.4124991821361488
INV017192,1,0,1.0435361423715235
INV017193,1,0,1.1472933408792656
INV017194,1,0,1.2380361240658824
INV017195,1,0,1.0211531802681157
INV017196,-1,1,1.6760921556267074
INV017197,1,0,1.133264360924548
INV017198,1,0,1.1584968924696861
INV017199,1,0,0.9753578254151772
INV017200,1,0,1.220090242999294
INV017201,1,0,1.1055449714131036
INV017202,1,0,1.0004260654411419
INV017203,1,0,1.0146612369223338
INV017204,1,0,1.02993417769207
INV017205,1,0,1.0030584775430949
INV017206,1,0,1.1077576643089806
INV017207,1,0,0.987629463669526
INV017208,1,0,1.1612406937267656
INV017209,1,0,0.9746857730816272
INV017210,1,0,1.1048034080128082
INV017211,1,0,1.0025030996432447
INV017212,1,0,1.0638311294490157
INV017213,1,0,1.0039989122350501
INV017214,1,0,1.0154396985192946
INV017215,1,0,1.1283868189485173
INV017216,-1,1,1.3471664959280374
INV017217,1,0,0.9872194049802472
INV017218,1,0,1.0223259099719337
INV017219,-1,1,1.4317260602197788
INV017220,1,0,1.1103373277939212
INV017221,1,0,1.1122820146284043
INV017222,1,0,1.0194643810420099
INV017223,1,0,0.9895463655085122
INV017224,1,0,0.9886155156233603
INV017225,1,0,1.0201583087718955
INV017226,1,0,1.0863820513844886
INV017227,1,0,1.1729725201078267
INV017228,1,0,1.1507135338856798
INV017229,1,0,1.0217019464506802
INV017230,1,0,1.1366814600757742
INV017231,1,0,1.0659623942739753
INV017232,1,0,0.9809563483218081
INV017233,1,0,1.3005183453769353
INV017234,1,0,1.0455730576868016
INV017235,1,0,1.1354724267490073
INV017236,-1,1,1.4632375398971849
INV017237,1,0,1.1067909979739745
INV017238,1,0,0.987689201875979
INV017239,1,0,1.180739457750183
INV017240,1,0,0.9900565446384564
INV017241,1,0,1.0448247608832175
INV017242,1,0,1.033490622242828
INV017243,1,0,1.0538922028869193
INV017244,1,0,0.9597282841837993
INV017245,1,0,1.0953825230962253
INV017246,1,0,0.9728799000510338
INV017247,1,0,1.093479165434078
INV017248,1,0,1.01224630453834
INV017249,1,0,1.0317469072500762
INV017250,1,0,1.0287879808429334
INV017251,1,0,1.1373370419111173
INV017252,1,0,1.2056715458106098
INV017253,1,0,1.0547479200021879
INV017254,1,0,1.0266513396954344
INV017255,1,0,1.055633026984554
INV017256,1,0,1.0001977550028367
INV017257,1,0,0.9830279333024421
INV017258,1,0,1.0706183460396064
INV017259,1,0,1.0242269857358681
INV017260,1,0,1.0168094094833353
INV017261,1,0,1.0552491608491517
INV017262,1,0,1.0308802328631648
INV017263,1,0,0.9995750191633395
INV017264,1,0,1.0339715003066614
INV017265,1,0,1.0128375720566798
INV017266,1,0,0.9886117416065625
INV017267,1,0,1.175545770741365
INV017268,1,0,1.0370281909461279
INV017269,1,0,1.1234542013800817
INV017270,1,0,1.1295628516734495
INV017271,1,0,1.0754374504227247
INV017272,1,0,1.044162709490583
INV017273,1,0,1.0047180003587566
INV017274,1,0,1.2251953771461002
INV017275,1,0,1.1094905767413035
INV017276,1,0,1.1456983198937953
INV017277,1,0,1.013834382045121
INV017278,1,0,1.1637357733291658
INV017279,1,0,0.9616322078221788
INV017280,1,0,1.0908565920895388
INV017281,1,0,1.0177362395625502
INV017282,1,0,1.2778904570956713
INV017283,1,0,1.1593971730592978
INV017284,1,0,1.2648309346862612
INV017285,1,0,1.0102752764341605
INV017286,1,0,1.1617925794182675
INV017287,1,0,1.0865550890848026
INV017288,1,0,1.0948165824031912
INV017289,1,0,1.0357971392073932
INV017290,1,0,1.0174819083505748
INV017291,1,0,1.0005525162740987
INV017292,1,0,1.0206555853252506
INV017293,1,0,1.0346223802519674
INV017294,1,0,1.1739918880634712
INV017295,1,0,1.047682990089183
INV017296,1,0,0.985220539397762
INV017297,1,0,1.0553792440826903
INV017298,1,0,1.0318545829177217
INV017299,1,0,1.0284185708921405
INV017300,1,0,1.0891926412499466
INV017301,1,0,1.2067336755035272
INV017302,1,0,1.1598650582210075
INV017303,1,0,1.2382427665288305
INV017304,1,0,1.0635997994082818
INV017305,1,0,1.1678955249560574
INV017306,1,0,0.9961296712559948
INV017307,1,0,1.0916830514224398
INV017308,1,0,1.1710242984457355
INV017309,1,0,0.9676493542918848
INV017310,1,0,1.1957938466098121
INV017311,1,0,0.9840211984562173
INV017312,1,0,0.9792840723925951
INV017313,1,0,1.0112449460962671
INV017314,1,0,1.0522103019633051
INV017315,1,0,1.1442740351595864
INV017316,-1,1,1.357798472417945
INV017317,1,0,1.0090784372793273
INV017318,1,0,0.9995772309296977
INV017319,1,0,1.045949570086171
INV017320,1,0,1.1797902782467067
INV017321,1,0,0.9806543219793594
INV017322,1,0,1.1173705027798138
INV017323,-1,1,1.498434530694913
INV017324,1,0,0.9642752513982534
INV017325,1,0,1.0597290234160153
INV017326,1,0,1.0719879245796355
INV017327,1,0,1.051247331078957
INV017328,-1,1,2.758702831002932
INV017329,1,0,1.0767461970711953
INV017330,1,0,1.0958600277726869
INV017331,1,0,0.9860880448297721
INV017332,1,0,1.0256579066986724
INV017333,1,0,0.9972100011822791
INV017334,1,0,1.0203421821874588
INV017335,1,0,0.9768416219521703
INV017336,1,0,1.0530239879996057
INV017337,1,0,0.9879036863981133
INV017338,1,0,1.0024670768050452
INV017339,1,0,1.066032575646909
INV017340,-1,1,1.5809700212463502
INV017341,1,0,1.017909396225536
INV017342,1,0,1.0210342109488293
INV017343,1,0,1.0434311366007587
INV017344,1,0,1.0740861210016015
INV017345,1,0,0.9917411797389576
INV017346,1,0,1.061379243873996
INV017347,1,0,1.3415692490604871
INV017348,1,0,1.1339584517029877
INV017349,1,0,0.9816114184567205
INV017350,1,0,1.0101976275066602
INV017351,1,0,1.06927744048644
INV017352,1,0,0.9909578268206392
INV017353,1,0,1.0513730001256716
INV017354,1,0,1.3252199423239894
INV017355,1,0,1.0298634057604543
INV017356,1,0,1.233675427260503
INV017357,1,0,1.1900287427520713
INV017358,1,0,1.0114644366948595
INV017359,-1,1,1.3925905774647183
INV017360,1,0,1.0271179373715051
INV017361,1,0,1.1562804607757529
INV017362,1,0,1.1392754202461852
INV017363,1,0,1.1108730339198996
INV017364,1,0,1.0387426845645924
INV017365,1,0,1.0481328678685204
INV017366,1,0,0.9832787251840885
INV017367,1,0,0.978526050412972
INV017368,1,0,1.0515235129472846
INV017369,1,0,1.121558527461077
INV017370,1,0,1.1890951798684442
INV017371,1,0,1.0161138905968667
INV017372,1,0,1.0018668693309671
INV017373,1,0,1.0901752665211957
INV017374,1,0,0.9940707630371654
INV017375,1,0,1.0021019389415908
INV017376,1,0,0.9888345554362562
INV017377,1,0,1.024322553642209
INV017378,1,0,1.0188125108977117
INV017379,1,0,1.1246512916088678
INV017380,1,0,0.9993729585591018
INV017381,1,0,0.9961735938138085
INV017382,1,0,1.034613970178347
INV017383,1,0,1.045555354550652
INV017384,1,0,0.9960407096521022
INV017385,1,0,1.0346315732229954
INV017386,1,0,1.151255212169299
INV017387,1,0,1.0156131750512545
INV017388,1,0,0.9880835070369163
INV017389,1,0,1.0735986723745001
INV017390,1,0,0.9880662946942476
INV017391,1,0,1.015511037952721
INV017392,1,0,0.9954036991909877
INV017393,1,0,1.0611107536472186
INV017394,1,0,1.0373355697503093
INV017395,1,0,1.1439330651335444
INV017396,1,0,1.0196132729882863
INV017397,1,0,1.0824361079034062
INV017398,1,0,1.0100601445878996
INV017399,1,0,1.0316867065935116
INV017400,1,0,0.993744351507765
INV017401,1,0,1.0878023100672511
INV017402,-1,1,1.3596855763416469
INV017403,1,0,1.0937151447098732
INV017404,1,0,1.029408562587098
INV017405,1,0,1.023973457443325
INV017406,1,0,1.0081583694643148
INV017407,1,0,1.2251222587274775
INV017408,1,0,1.048969092331305
INV017409,1,0,1.120139316734985
INV017410,1,0,1.0690773471816155
INV017411,1,0,1.088907270223621
INV017412,1,0,1.0005503757626537
INV017413,1,0,1.0324614939972017
INV017414,1,0,0.9844749392873041
INV017415,1,0,1.0151284820814244
INV017416,1,0,1.0028761556908259
